accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001626431-19-000142,2019-12-16,4,,,,6321,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000141,2019-12-16,4,,,,6417,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000140,2019-12-16,4,,,,6370,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000139,2019-12-09,4,,,,4565,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000138,2019-12-09,4,,,,5704,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000136,2019-12-04,4,,,,7182,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000135,2019-12-04,4,,,,8484,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000134,2019-12-04,4,,,,5163,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000133,2019-12-04,4,,,,4479,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000132,2019-12-04,4,,,,5156,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000131,2019-12-04,4,,,,6255,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000130,2019-12-04,4,,,,6198,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000129,2019-12-04,4,,,,5801,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000128,2019-12-04,4,,,,6237,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000127,2019-12-04,4,,,,6152,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000126,2019-12-04,4,,,,5471,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000125,2019-12-04,4,,,,6247,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000123,2019-12-02,4,,,,5899,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000122,2019-12-02,4,,,,4251,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000120,2019-11-07,4,,,,6385,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000119,2019-11-05,4,,,,5902,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000118,2019-10-30,4,,,,7864,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000117,2019-10-28,4,,,,11643,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000115,2019-09-19,4,,,,4707,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000114,2019-09-19,4,,,,4698,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000113,2019-09-19,4,,,,5515,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000112,2019-09-19,4,,,,4695,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000111,2019-09-19,4,,,,7651,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000109,2019-09-19,4,,,,9520,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000108,2019-09-19,4,,,,4733,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000107,2019-09-19,4,,,,6259,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000106,2019-09-13,4,,,,6369,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000105,2019-09-13,4,,,,9714,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000104,2019-09-13,4,,,,6520,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000103,2019-09-13,4,,,,6463,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000102,2019-09-13,4,,,,6362,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000101,2019-09-13,4,,,,6559,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000100,2019-09-13,4,,,,6370,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000099,2019-09-11,4,,,,4909,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000098,2019-09-11,4,,,,4881,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000097,2019-09-06,4,,,,6383,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000096,2019-09-05,4,,,,7057,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000095,2019-09-05,4,,,,4868,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000094,2019-09-05,4,,,,9218,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000093,2019-09-05,4,,,,4909,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000092,2019-09-05,4,,,,4449,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000091,2019-09-04,4,,,,6311,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000090,2019-09-04,4,,,,6148,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000089,2019-09-04,4,,,,6151,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000088,2019-09-04,4,,,,6815,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000087,2019-09-04,4,,,,6138,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000084,2019-09-04,4,,,,10963,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000083,2019-09-04,4,,,,6180,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000082,2019-09-04,4,,,,4251,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000081,2019-08-30,4,,,,7040,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000080,2019-08-30,4,,,,8484,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000079,2019-08-30,4,,,,5163,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000078,2019-08-30,4,,,,4479,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000077,2019-08-30,4,,,,5156,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000076,2019-08-30,4,,,,6113,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000075,2019-08-30,4,,,,6056,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000074,2019-08-30,4,,,,5801,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000073,2019-08-30,4,,,,6095,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000072,2019-08-30,4,,,,6152,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000071,2019-08-30,4,,,,5471,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000070,2019-08-30,4,,,,6105,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000069,2019-08-30,4,,,,4579,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000068,2019-08-30,4,,,,4250,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000067,2019-08-14,4,,,,4906,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000066,2019-08-12,4,,,,4908,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000065,2019-08-05,4,,,,6554,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000064,2019-07-30,4,,,,4251,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000063,2019-07-29,4,,,,9216,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000062,2019-06-14,4,,,,6509,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000061,2019-06-14,4,,,,9713,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000060,2019-06-14,4,,,,6377,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000059,2019-06-14,4,,,,6320,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000058,2019-06-14,4,,,,6503,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000057,2019-06-14,4,,,,6558,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000056,2019-06-14,4,,,,6369,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000055,2019-06-11,4,,,,4880,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000053,2019-06-04,4,,,,4249,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000052,2019-05-30,4,,,,4478,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000051,2019-05-30,4,,,,7180,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000050,2019-05-30,4,,,,5162,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000049,2019-05-30,4,,,,5155,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000048,2019-05-30,4,,,,6112,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000047,2019-05-30,4,,,,6197,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000046,2019-05-30,4,,,,5800,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000045,2019-05-30,4,,,,6094,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000044,2019-05-30,4,,,,6151,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000043,2019-05-30,4,,,,5470,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000042,2019-05-30,4,,,,6104,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000041,2019-05-30,4,,,,9211,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000040,2019-05-15,4,,,,5908,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000039,2019-05-09,4,,,,4426,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000038,2019-05-07,4,,,,5087,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000037,2019-05-02,4,,,,4866,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000036,2019-04-17,4,,,,4563,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000035,2019-03-20,4,,,,4398,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000034,2019-03-18,4,,,,4397,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000033,2019-03-18,4,,,,6367,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000032,2019-03-18,4,,,,9757,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000031,2019-03-18,4,,,,6519,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000030,2019-03-18,4,,,,6320,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000029,2019-03-18,4,,,,6503,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000028,2019-03-18,4,,,,6558,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000027,2019-03-18,4,,,,6511,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000026,2019-03-11,4,,,,6860,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000025,2019-03-01,4,,,,4398,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000023,2019-03-01,4,,,,4383,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000022,2019-03-01,4,,,,8531,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000021,2019-03-01,4,,,,5062,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000020,2019-03-01,4,,,,4385,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000018,2019-03-01,4,,,,9216,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000017,2019-03-01,4,,,,4427,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000016,2019-03-01,4,,,,5919,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000015,2019-02-19,4,,,,9692,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000014,2019-02-08,4,,,,8447,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000013,2019-02-01,4,,,,7180,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000012,2019-02-01,4,,,,8485,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000011,2019-02-01,4,,,,5162,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000010,2019-02-01,4,,,,4478,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000009,2019-02-01,4,,,,5155,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000008,2019-02-01,4,,,,6112,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000007,2019-02-01,4,,,,6055,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000006,2019-02-01,4,,,,5800,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000005,2019-02-01,4,,,,6236,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000004,2019-02-01,4,,,,6293,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000003,2019-02-01,4,,,,5470,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000002,2019-02-01,4,,,,6103,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-19-000001,2019-01-28,4,,,,9216,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000153,2018-12-14,4,,,,6368,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000152,2018-12-14,4,,,,9574,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000151,2018-12-14,4,,,,6520,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000150,2018-12-14,4,,,,6321,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000149,2018-12-14,4,,,,6362,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000148,2018-12-14,4,,,,6417,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000147,2018-12-14,4,,,,6512,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000146,2018-12-11,4,,,,6375,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000145,2018-12-07,4,,,,4428,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000144,2018-12-06,4,,,,4565,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000143,2018-12-04,4,,,,4913,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000142,2018-11-30,4,,,,4250,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000141,2018-11-29,4,,,,7181,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000140,2018-11-29,4,,,,8628,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000139,2018-11-29,4,,,,5163,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000138,2018-11-29,4,,,,4479,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000137,2018-11-29,4,,,,5156,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000136,2018-11-29,4,,,,6113,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000135,2018-11-29,4,,,,6056,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000134,2018-11-29,4,,,,5801,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000133,2018-11-29,4,,,,6237,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000132,2018-11-29,4,,,,6294,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000131,2018-11-29,4,,,,5471,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000130,2018-11-29,4,,,,6104,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000127,2018-11-09,4,,,,4879,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000126,2018-11-06,4,,,,4731,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000125,2018-11-01,4,,,,4253,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000124,2018-10-26,4,,,,10844,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000123,2018-09-19,4,,,,4707,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000122,2018-09-19,4,,,,4699,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000121,2018-09-19,4,,,,5515,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000120,2018-09-19,4,,,,4695,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000119,2018-09-19,4,,,,7651,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000118,2018-09-19,4,,,,9517,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000117,2018-09-19,4,,,,4733,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000116,2018-09-19,4,,,,6260,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000115,2018-09-14,4,,,,6508,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000114,2018-09-14,4,,,,9714,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000113,2018-09-14,4,,,,6376,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000112,2018-09-14,4,,,,6321,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000111,2018-09-14,4,,,,6362,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000110,2018-09-14,4,,,,6417,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000109,2018-09-14,4,,,,6511,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000108,2018-09-10,4,,,,6863,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000107,2018-09-05,4,,,,6138,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000106,2018-09-05,4,,,,6147,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000105,2018-09-05,4,,,,6817,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000104,2018-09-05,4,,,,8090,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000103,2018-09-05,4,,,,8101,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000102,2018-09-05,4,,,,9217,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000101,2018-09-05,4,,,,6181,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000100,2018-09-05,4,,,,4251,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000099,2018-08-31,4,,,,4399,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000098,2018-08-31,4,,,,9216,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000097,2018-08-31,4,,,,4428,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000096,2018-08-31,4,,,,4251,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000095,2018-08-30,4,,,,7039,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000094,2018-08-30,4,,,,8628,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000093,2018-08-30,4,,,,5163,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000092,2018-08-30,4,,,,4479,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000091,2018-08-30,4,,,,5156,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000090,2018-08-30,4,,,,6255,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000089,2018-08-30,4,,,,6198,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000088,2018-08-30,4,,,,5801,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000087,2018-08-30,4,,,,5471,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000086,2018-08-30,4,,,,6095,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000085,2018-08-30,4,,,,6294,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000084,2018-08-30,4,,,,6104,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000083,2018-08-30,4,,,,4386,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000082,2018-08-30,4,,,,4393,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000081,2018-08-30,4,,,,5064,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000080,2018-08-30,4,,,,4386,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000079,2018-08-30,4,,,,4399,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000078,2018-08-30,4,,,,4428,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000077,2018-08-30,4,,,,4251,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000076,2018-08-16,4,,,,4393,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000075,2018-08-16,4,,,,4385,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000074,2018-08-10,4,,,,4874,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000073,2018-08-10,4,,,,9218,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000072,2018-08-08,4,,,,9218,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000068,2018-08-06,4,,,,5544,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000067,2018-07-27,4,,,,9216,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000066,2018-06-26,4,,,,4385,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000065,2018-06-15,4,,,,6507,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000064,2018-06-15,4,,,,9715,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000063,2018-06-15,4,,,,6517,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000062,2018-06-15,4,,,,6320,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000061,2018-06-15,4,,,,6361,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000060,2018-06-15,4,,,,6558,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000059,2018-06-15,4,,,,6510,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000058,2018-06-08,4,,,,4909,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000057,2018-06-06,4,,,,4786,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000056,2018-06-01,4,,,,4249,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000055,2018-05-30,4,,,,7181,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000054,2018-05-30,4,,,,8628,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000053,2018-05-30,4,,,,5163,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000052,2018-05-30,4,,,,4479,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000051,2018-05-30,4,,,,5156,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000050,2018-05-30,4,,,,6255,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000049,2018-05-30,4,,,,6195,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000048,2018-05-30,4,,,,5800,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000047,2018-05-30,4,,,,6237,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000046,2018-05-30,4,,,,6152,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000043,2018-05-30,4,,,,5471,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001626431-18-000042,2018-05-30,4,,,,6246,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
